primary_school,full_service_restaurant,hospital,large_hotel,large_office,medium_office,midrise_apartment,outpatient,supermarket,strip_mall,standalone_retail,small_office,small_hotel,secondary_school,quick_service_restaurant,warehouse
56.21048014,39.22042588,995.8140672,227.3134002,299.9920677,38.9361842,19.76450419,86.17513891,116.1334073,15.10699921,12.56968366,4.778024131,42.55086668,118.6197126,24.20695736,17.1555908
55.4491632,22.4711575,918.7322498,128.7627614,287.7698699,38.9361842,16.13739342,75.79588144,86.30226477,15.10699921,12.56968366,4.778024131,36.7648303,117.596045,13.74170047,18.1098043
55.46292899,14.69327075,934.9321154,126.7123931,287.7698672,38.9361842,15.58771246,86.83130027,79.23640063,15.10699921,12.56968366,4.778024131,34.9318945,117.6329063,9.524005666,17.52422548
55.47776799,14.7398613,979.3399204,123.1533004,287.7698672,38.9361842,15.29018029,78.41102488,79.6407949,15.10699921,12.56968366,4.778024131,32.91079326,117.6778498,9.574773019,18.10722425
55.48115179,14.76210377,996.7271735,126.6897789,287.7698671,38.9361842,15.1583616,93.07586413,79.75030276,15.10699921,12.56968366,4.778024131,32.7691873,117.6921503,9.597654954,17.32463564
55.67963265,14.90294075,1084.437772,136.361082,299.992065,38.9361842,17.2961349,120.7790506,85.90055423,15.10699921,12.56968366,4.778024131,34.12581517,118.0927962,9.738177402,17.99761423
55.64336739,22.59909388,1072.54851,171.8249892,349.358263,41.61660021,21.88919458,146.6837982,84.87039437,15.10699921,12.56968366,5.053026812,41.66047613,118.0219916,13.70947929,17.50586587
58.99780355,35.38456105,1283.898646,333.7092481,691.6103976,115.5096706,23.60480826,182.2829482,126.982964,16.05294062,20.73124421,5.749334749,67.57592371,181.4491909,26.28523797,18.08473366
120.4407916,41.81554049,1406.739339,369.2644759,696.5500016,103.2465924,24.69884872,198.4347465,133.1140454,19.49525726,25.75221414,6.077771047,86.14548481,352.295623,25.62843111,35.60047283
165.5063326,41.84711707,1449.058923,333.6032639,1256.962499,149.7031629,23.94932899,208.401112,209.9032297,33.1377203,40.59792366,12.12783003,74.077901,444.3530509,20.65387173,55.07894565
165.4805321,34.38062508,1498.483709,294.6953725,1285.031368,134.0922254,21.0963428,220.7855275,234.9833328,49.52999719,58.04958615,12.12783003,71.05817468,444.31799,20.68182791,67.05299452
169.4720093,41.87436915,1517.843169,230.3902391,1264.472803,129.7807116,18.15843184,219.2739114,225.5003157,49.52999719,57.89246974,12.12783003,52.52895719,450.3850553,25.67745053,67.05299452
170.2002132,42.5943095,1513.93194,222.5436104,1272.559499,129.7826685,18.27979854,219.7856839,255.9398986,49.52999719,57.67140389,12.12783003,52.39201826,451.4289863,26.79419793,67.05299452
169.5059697,41.92716541,1473.055089,219.7715199,1237.578331,131.5091028,17.93782035,210.020761,238.1038129,49.52999719,57.52423312,11.57782467,52.39576215,450.6553936,25.9139771,60.56017025
165.6312957,34.40185182,1504.736875,208.5926077,1294.932497,130.4757825,17.63405287,222.8536704,235.6922942,49.52999719,57.51955991,12.13696122,52.43064366,444.9021866,25.71437328,67.05299452
165.876516,34.40009935,1498.430625,207.9399781,1299.232661,126.0102229,17.46912558,221.7532785,232.7501656,49.52999719,57.51955991,12.12783003,52.39322917,445.1255596,20.7113002,67.05299452
163.992318,34.37424419,1494.640155,204.2459141,1275.774266,125.7227783,18.83829292,220.8709207,230.0120967,49.52999719,57.51955991,12.12783003,51.90663734,437.4064211,20.67955092,67.05299452
163.467333,41.79283557,1494.920698,230.8623098,1269.696857,129.139183,26.31213971,219.6435267,229.9053203,49.52999719,57.51955991,12.12783003,55.47622033,431.6555083,20.5830163,67.05299452
120.2470362,41.78705436,1492.025685,270.3088727,1109.769843,122.5316802,32.15365962,220.0868429,229.4106487,49.52999719,57.58385002,7.727787135,66.87868245,351.9876938,25.58419241,21.10942237
120.3108808,41.79017544,1214.911747,340.8746331,882.1768699,92.47943632,34.29176239,134.8857674,227.2316475,37.68520798,45.05382861,6.077771047,74.17859874,352.1290808,25.58504031,7.662053526
126.2802666,37.60700011,1215.371971,366.3629097,870.8314346,105.7296963,36.86643027,145.9593019,221.8595953,45.34187465,50.67886884,7.613104381,82.81141272,364.559457,27.62440358,13.90126877
129.1805234,38.64419954,1083.328381,398.6303775,724.3016579,99.94173491,38.22180792,119.8418286,199.8049069,44.6227203,48.46563765,7.830765685,94.38797835,370.6250399,23.23672633,17.34443259
55.5398536,38.56742704,1042.170237,390.4261639,683.8718939,100.6460772,32.75928531,86.55070396,142.282634,22.37764918,20.69360682,7.830765685,89.23539606,117.775671,23.16371823,17.31456689
55.43174417,38.45679992,968.270238,315.3505753,349.3568243,41.61660021,25.77723598,72.14085418,86.13072352,15.10699921,12.56968366,5.053026812,63.08293597,117.5622728,23.06007071,17.52622932
56.20454479,39.24549234,964.3657749,225.064275,299.9920652,38.9361842,19.91645673,81.62559674,121.3138649,15.10699921,12.56968366,4.778024131,41.94983164,118.6194914,24.24138547,17.46539605
55.46320121,22.5059004,972.0882381,132.8620342,287.7698674,38.9361842,16.29795011,78.55193758,91.60800876,15.10699921,12.56968366,4.778024131,36.36810617,117.6341231,13.77923205,17.65673302
55.46323949,14.71284006,953.3003613,133.531718,287.7698647,38.9361842,15.75762866,78.52642427,83.63152442,14.65758075,11.97129268,4.778024131,34.4976915,117.643674,9.542178811,17.56607027
55.45504795,14.73738069,955.5694554,127.1764169,287.7698645,38.9361842,15.50808115,71.85583836,83.37758121,14.65758075,11.97129268,4.778024131,32.34295339,117.6318241,9.570861951,17.7683431
55.45117078,14.75211835,963.0941422,128.5509062,287.7698645,38.9361842,15.3827383,76.90352727,82.76771906,14.65758075,11.97129268,4.778024131,32.18915225,117.6270555,9.587026336,17.66191625
56.51157276,15.41867728,1054.797169,139.180587,299.9920623,38.9361842,17.45919299,80.79633608,104.5690156,14.65758075,11.97129268,4.778024131,33.70037953,119.7480077,10.25583728,17.81562441
56.34120706,23.13430919,1056.342238,175.95933,349.3582587,41.61660021,21.97644808,86.13938131,104.1025448,14.65758075,11.97129268,5.053026812,41.38869406,119.413112,14.24878033,17.69100519
59.17317032,35.63869468,1259.567323,332.0405557,704.8119621,126.6849022,23.66600247,98.35787076,145.8514665,13.6893555,18.49830568,5.745426989,67.53248452,181.7752459,26.54171617,18.08473366
120.5999276,41.83178771,1375.910881,371.3701781,702.2534303,110.5162259,24.77026275,164.4947363,147.661735,14.94776958,20.57470427,6.077771047,85.92233544,352.6350462,25.64513522,35.60047283
165.6921851,41.84333782,1419.544508,315.399674,1211.443252,152.4486417,24.04752153,162.9913893,215.6831477,24.04274494,30.48563721,12.12783003,73.48599632,444.7428012,20.65694029,55.07894565
165.5596259,34.379501,1463.675773,286.033344,1234.010271,135.0721203,21.13486349,186.8020396,242.8870268,37.68520798,45.39446438,12.12783003,70.67914161,444.4753861,20.68729008,67.05299452
169.5290774,41.87941782,1474.900336,227.5185706,1235.296266,126.7442924,18.12756457,185.574792,233.4322847,49.52999719,57.95988024,12.12783003,52.3719509,450.4200271,25.69103294,67.05299452
170.2991731,42.62031501,1486.251645,229.3194471,1284.352716,128.9069044,18.29073235,185.2361876,264.6153085,49.52999719,57.87914106,12.12783003,52.7689472,451.5391463,26.82313098,67.05299452
170.1105399,41.97226241,1448.623129,237.5336764,1283.65022,131.4892834,18.00867548,176.380917,248.6420668,49.52999719,57.83798524,11.57782467,53.38962783,451.2970812,25.97366547,60.56017025
166.7860823,34.45578798,1487.123236,233.7335398,1349.811735,131.7592092,17.77547894,176.4848287,247.7836027,49.52999719,57.82989391,12.12917508,53.90902384,446.1669171,25.78805318,67.05299452
167.3047304,34.44084765,1501.618622,233.0599434,1346.465665,124.6179517,17.61622309,177.5707548,242.3187941,49.52999719,57.79586163,12.12783003,53.94030873,446.7652937,20.76777243,67.05299452
165.6545927,34.41263629,1500.625406,232.6817591,1334.835058,122.4113487,18.98807864,140.4686806,236.4038506,49.52999719,57.7660397,12.13229667,53.60272549,439.2342804,20.7290492,67.05299452
163.7765493,41.83151135,1503.811786,259.2832385,1377.750282,125.3666726,26.47715735,141.2381748,234.8044013,49.52999719,57.7584783,12.15393198,57.37894869,432.1616218,20.63268456,67.05299452
120.1012536,41.83245517,1500.643758,298.3332264,1244.394261,115.6333099,32.3513976,129.1295917,233.7793483,49.52999719,57.79617018,7.729557937,69.44186654,351.7777373,25.62936891,20.4900725
120.1221182,41.83111525,1226.982379,364.3176849,1001.058067,79.21578179,34.46200461,87.76491594,231.0619278,33.1377203,40.21105583,6.077771047,76.95423373,351.7586509,25.62655347,6.492824274
125.865975,37.4985894,1223.023958,382.3510433,967.5154798,93.48570454,36.91223874,100.8027955,218.717608,31.69941161,35.77070012,7.613104381,85.67799689,363.6998726,27.51657637,12.9285448
128.7389536,38.54759237,1076.339109,417.4322351,817.9126412,91.84268279,38.18462773,87.54209237,197.5294206,35.52774494,38.55717309,7.830765685,97.13284508,369.6996434,23.14232886,16.2966381
55.43854861,38.50468444,1027.532572,413.3801882,784.6482875,93.97317846,32.67022948,74.03995985,142.8313376,26.43276958,28.52035348,7.830765685,91.82316924,117.5577797,23.10602892,16.66254663
55.47976275,38.49723301,974.6720055,321.0529908,349.3568214,41.61660021,25.64491733,69.28917937,93.16145926,14.65758075,11.97129268,5.053026812,65.00682613,117.6408434,23.10120183,16.77907894
56.23680214,39.2630069,990.4534599,226.5003232,299.9920623,38.9361842,19.7253383,78.4376086,126.4660029,14.65758075,11.97129268,4.778024131,42.87260216,118.6635487,24.25495995,16.94945184
55.51006505,22.53242453,973.1780127,135.3950969,287.7698646,38.9361842,16.03434599,78.01960995,96.21296155,14.65758075,11.97129268,4.778024131,37.11305788,117.7109697,13.80262272,16.92380491
55.50365115,14.74451045,963.2305025,146.7353207,237.9291349,33.57535218,15.48608307,75.43474978,85.39906141,14.65758075,11.97129268,4.228018768,38.06076773,117.706386,9.57554718,17.10466962
55.49206419,14.7680764,952.8926227,132.5711195,237.929135,33.57535218,15.24598983,73.51028513,84.50401963,14.65758075,11.97129268,4.228018768,33.01944488,117.6894128,9.602929467,17.13060138
55.48654364,14.78305168,951.0331157,134.5083054,237.929135,33.57535218,15.13360636,80.53260559,84.2421465,14.65758075,11.97129268,4.228018768,32.82575753,117.6833954,9.619119885,17.26917208
55.69280974,14.93277179,957.9192742,157.9966457,250.1513328,33.57535218,17.24233587,77.59948388,90.61741678,14.65758075,11.97129268,4.228018768,34.2639139,118.0996313,9.769146819,17.25351761
55.67227313,22.64738936,958.7726131,174.8840692,274.5971634,33.57535218,21.77965346,90.7506401,90.13060506,14.65758075,11.97129268,4.228018768,38.30171745,118.0617201,13.76334629,17.41425194
48.53691525,35.43731104,1016.800515,285.9291751,732.5486456,113.7610897,22.59502397,67.84154346,119.7458803,5.086747418,5.082959349,5.361593656,53.46377257,103.1462874,26.33851095,9.922425962
47.04608304,41.84371294,1135.205882,313.2899761,642.8962433,94.3635084,24.43356705,69.21586727,128.9821089,3.172580752,3.705292682,4.977760323,69.52703082,100.037307,25.66879878,15.11040033
47.04856073,41.85524276,1145.995685,382.2397405,847.5410749,107.7192155,22.26376594,82.72561324,191.731384,14.94776958,20.57860766,6.62777641,96.82914637,100.0435662,20.67396423,16.12200001
47.06696139,34.38245782,1256.141073,329.1071144,830.8570375,105.6341395,19.43153954,102.8995627,212.3072014,14.94776958,20.15198382,6.62777641,82.31870304,100.080932,20.6907985,25.8189138
47.05802024,41.88283372,1267.385452,250.2271511,806.8828349,101.8288673,16.49220519,95.20070574,237.4063639,28.59023262,34.92652206,6.62777641,56.45706847,100.074239,25.68992667,25.8189138
47.74577788,42.60795773,1271.941235,230.7376541,831.0576588,102.1659593,16.6098951,108.3021674,267.7747267,28.59023262,34.82801657,6.62777641,53.72404882,100.9417475,26.81367772,25.8189138
47.0459742,41.9339296,1244.827044,223.1598504,851.4292156,100.2386363,16.43069401,98.06359628,251.05588,37.68520798,44.90585933,4.977760323,53.7109875,100.034183,25.92640174,15.11040033
47.08575028,34.41348565,1240.966606,209.5801707,861.3415936,98.60834302,15.98795351,108.912108,249.3832034,37.69592457,45.19693801,4.977760323,53.62499589,100.1079215,25.73039368,15.11040033
47.10458051,34.42419964,1246.118199,208.4629446,629.2499969,83.21088995,15.80525188,95.25683427,246.7134922,37.68520798,45.083618,4.977760323,53.83354271,100.1420079,20.74094025,15.11040033
47.09850438,34.41881045,1173.88927,210.5602918,651.67309,84.9079248,17.12806319,105.6234242,245.1087668,37.68520798,44.99957447,4.977760323,53.63884797,100.1263657,20.73212355,15.11040033
47.00476755,41.86169586,1184.345457,239.3228291,711.6182419,86.91002229,24.57909378,79.73535856,246.1592487,37.68520798,45.04724503,4.977760323,57.34637172,99.93212591,20.65521124,6.974051892
47.0036307,41.8531706,1143.609336,270.853331,673.0320603,84.88549826,31.91294813,64.31431286,246.5499763,28.59023262,34.82801657,4.152752279,64.99832022,99.9273816,25.66206506,7.442063739
47.00019736,41.85912925,1103.273731,350.00651,296.6678719,18.77135218,34.29263199,48.91682256,228.7672551,19.49525726,24.79397367,1.925018768,80.71756941,99.91837126,25.66317748,7.298341662
52.92862656,37.68026634,1107.413016,364.8413043,306.3981428,28.64068551,36.81280959,57.10981023,195.4656642,10.82924742,9.215959349,3.460352102,87.62252339,112.292669,27.70487227,13.75607656
55.77045792,38.72062705,1000.101059,391.2148006,323.4854764,33.57535218,38.16658524,81.98104387,187.5185189,14.65758075,11.97129268,4.228018768,96.54626055,118.2359709,23.32189617,16.48873925
55.65863451,38.65172469,1002.468705,391.0096244,299.042038,33.57535218,32.75400318,69.69426808,143.335735,14.65758075,11.97129268,4.228018768,95.07559901,118.041502,23.2575472,16.86452905
55.51102618,38.55214855,996.4067675,336.8710074,274.5957282,33.57535218,25.73997593,82.52523604,101.916807,14.65758075,11.97129268,4.228018768,71.04793144,117.7215074,23.16349823,16.46124045
56.20408703,39.31336375,999.7232883,243.4303321,250.1513325,33.57535218,19.74800961,70.1445232,135.3837957,14.65758075,11.97129268,4.228018768,45.8549357,118.6082267,24.31167972,16.81221278
55.51210062,22.60056167,986.9877732,133.1138939,237.9291348,33.57535218,16.01439509,84.03126806,107.3630458,14.65758075,11.97129268,4.228018768,38.90353601,117.7252552,13.87496003,16.44637417
55.50563031,14.80867265,972.9547662,151.5206616,237.9286543,33.57535218,15.46482062,78.17740884,98.14188487,15.10699921,12.56968366,4.228018768,38.61837691,117.7123148,9.641310819,16.86457071
55.49650495,14.8271166,968.6038472,137.5805053,237.9286543,33.57535218,15.21727126,85.53038763,96.1341494,15.10699921,12.56968366,4.228018768,33.48363109,117.6938915,9.662692573,16.60921434
55.48897382,14.83364284,963.7711599,139.9814116,237.9286543,33.57535218,15.10713049,71.87130637,94.44395103,15.10699921,12.56968366,4.228018768,33.23706475,117.6789171,9.669963461,17.23044675
55.70188134,14.98467227,971.1218182,150.4083091,250.1508521,33.57535218,17.19344066,114.5934848,99.68903309,15.10699921,12.56968366,4.228018768,34.70270932,118.1062294,9.821008463,16.85635997
55.68800805,22.69859986,969.1768596,166.836554,274.596681,33.57535218,21.70981359,139.3869273,98.10878652,15.10699921,12.56968366,4.228018768,38.76265338,118.0805906,13.81268067,17.40799524
48.55840745,35.47808573,1027.475096,289.6938454,280.7657056,21.23868551,22.5125718,182.2191308,125.2134846,14.13877395,18.60224145,2.308852102,53.91896266,103.174425,26.38230734,9.41226965
47.09858738,41.89919824,1034.045047,334.9753043,296.6664346,18.77135218,24.33233788,208.83752,134.7063235,19.49525726,25.24064639,1.925018768,70.66255035,100.1167775,25.72552566,8.097945103
47.17297239,41.9612417,1125.547086,408.1272028,493.5929372,18.77135218,22.09541199,219.7140024,175.3451568,33.1377203,40.21798431,1.925018768,100.2898984,100.2588702,20.7850735,7.24984995
47.26367626,34.53321573,1120.281107,363.527176,586.0697256,24.58813974,19.45916165,229.5467786,156.785381,49.52999719,57.76519522,1.925018768,86.46808006,100.4352732,20.87217717,6.492824274
47.29378161,42.14733592,1116.201888,321.1769381,474.225965,19.96399739,16.9088455,228.0502057,191.286864,49.52999719,57.70451951,1.925018768,60.74315704,100.5033293,25.9942475,6.492824274
47.9725966,43.58743301,1114.241709,318.7389575,211.1120056,18.77135218,17.45929511,226.6933212,219.8652556,49.52999719,57.64604411,1.925018768,59.11573785,101.3054855,27.67978916,6.492824274
47.30018475,44.79664725,1108.826981,318.329515,211.1120054,18.77135218,17.81701995,213.7244277,234.3333168,49.52999719,57.64265168,1.925018768,60.83561879,100.4938421,27.41301435,6.492824274
47.35603193,37.33458384,1098.083602,299.6517755,211.1134398,18.77135218,17.69816344,223.8194279,233.9246856,49.52999719,57.67112272,1.925018768,62.30293062,100.5926569,27.33640165,6.492824274
47.33723816,34.8909677,1113.383067,296.3707901,211.1120055,18.77135218,17.2723456,222.9336326,225.2193469,49.52999719,57.66189599,1.925018768,61.10909931,100.5354762,21.31127293,6.492824274
47.31217858,34.57145555,1122.182373,297.0683579,211.1110498,18.77135218,18.68685177,223.4786751,222.3498744,49.52999719,57.61924068,1.925018768,60.70338149,100.4685711,20.98106464,6.492824274
47.2283535,42.55732255,1092.654214,326.4813575,526.6846703,21.30357923,26.87835238,222.1946365,223.8257781,49.52999719,57.65545718,1.925018768,64.77730892,100.2842582,21.00426568,6.492824274
47.2002828,42.33548044,1056.805334,352.4991655,675.437508,32.69799031,34.52386124,219.840546,190.607728,49.52999719,57.73958363,1.925018768,72.21668542,100.2181108,25.86447972,6.492824274
47.16583973,42.02252424,1033.711999,412.9025034,374.6623483,21.39989204,36.53536968,128.2196146,192.3061739,37.68520798,45.15179036,1.925018768,87.36783328,100.144826,25.79451273,6.492824274
53.09188954,37.75722419,1032.188298,425.3744643,306.3967056,28.64068551,38.58065686,139.2735542,183.8714658,45.34187465,50.7501351,3.460352102,94.08549623,112.5166435,27.81946182,12.44149094
55.92000648,38.78556671,1000.54535,451.198299,323.4840389,33.57535218,39.57074698,114.2605274,175.6974865,44.6227203,48.52786534,4.228018768,102.5016436,118.4391508,23.41626213,15.41582427
55.77609142,38.69150813,997.6388666,415.9737382,299.0410767,33.57535218,33.73528325,92.51104224,157.4697507,22.37764918,20.69360682,4.228018768,99.66594466,118.1934968,23.32082675,15.41582427
55.6089265,38.57817533,986.985088,357.3771783,274.5952478,33.57535218,26.43529935,65.55889219,100.2559558,15.10699921,12.56968366,4.228018768,75.28349583,117.8452062,23.2083626,15.59205133
56.30450056,39.35174709,992.8366405,278.4199719,250.1508521,33.57535218,20.24377586,80.06878842,134.6475729,15.10699921,12.56968366,4.228018768,49.956316,118.7352473,24.37082597,15.53596322
55.62713322,22.66009816,987.0408673,188.6121721,237.9286543,33.57535218,16.39950486,70.12176305,109.1289053,15.10699921,12.56968366,4.228018768,42.99233881,117.9049332,13.96700874,15.69428532
55.61977775,14.87416615,1002.553036,151.1596922,287.7698564,38.9361842,15.66979609,75.41078294,102.5213474,15.10699921,12.56968366,4.778024131,38.91614294,117.8980442,9.719052563,15.63892989
55.58206398,14.87154066,999.2756715,134.2933635,287.7698565,38.9361842,15.11726674,71.77316403,99.76616898,15.10699921,12.56968366,4.778024131,35.55013819,117.8255558,9.71790036,15.83416281
55.55652313,14.86744248,993.5460615,176.664681,287.7698565,38.9361842,14.86551438,79.34558077,98.394672,15.10699921,12.56968366,4.778024131,34.81169362,117.777965,9.713341263,16.14795171
55.77901687,15.02862669,1082.919818,164.6155596,299.9920544,38.9361842,16.96463233,103.0494162,105.4823975,15.10699921,12.56968366,4.778024131,36.24266603,118.228125,9.87358669,16.16957824
55.76358501,22.74502257,1086.822107,175.1422851,349.3582459,41.61660021,21.57120101,139.1351028,105.1937678,15.10699921,12.56968366,5.053026812,43.95405244,118.2018973,13.85863045,16.3026428
56.85976022,35.53068085,1301.588743,334.5739098,828.9712955,101.2259466,22.55906413,171.7761892,145.3676218,14.13877395,19.16908576,5.383321219,71.67407469,177.1830156,26.42567992,16.59756699
120.2178399,41.94840468,1421.599551,403.1710569,930.4664384,106.018132,24.56706824,198.2340747,156.7972754,19.49525726,25.63190628,6.077771047,91.30089871,351.8533701,25.75987591,35.60047283
165.4986881,41.94171869,1464.486589,338.3783082,1477.009992,154.273294,23.74552858,209.1056891,232.3371833,33.1377203,40.56781799,12.16436593,77.74871397,444.3149471,20.76023715,55.07894565
165.524945,34.44980916,1497.341404,303.5255321,1440.464524,138.6484225,20.97299552,220.3937249,260.0153262,49.52999719,58.09805158,12.12783003,74.60281544,444.3749375,20.76618508,67.05299452
169.5474973,41.9477701,1503.305959,242.0483886,1388.334927,133.7149976,18.09633645,219.4796929,252.2799376,49.52999719,58.02091928,12.12783003,55.07386575,450.3987006,25.7692178,67.05299452
170.3743133,42.65003962,1504.029119,232.4598782,1387.624245,133.6700328,18.25699497,219.0855976,277.6591232,49.52999719,57.92344741,12.12783003,54.73457806,451.4219906,26.86944655,67.05299452
169.9457752,41.9842364,1462.450927,227.6005156,1337.768802,135.4123281,17.92460225,206.5972316,260.623239,49.52999719,57.87253904,11.57782467,54.60430352,450.6844814,25.99338075,60.56017025
166.0839435,34.45127201,1493.00985,214.6329841,1381.463455,135.0569163,17.57342962,218.1376451,257.1947129,49.52999719,57.83876641,12.13902259,54.28873215,444.8211559,25.77832783,67.05299452
166.2290738,34.44677554,1488.854943,213.6115608,1371.515585,130.7310365,17.42436242,218.5953985,251.3411777,49.52999719,57.79711655,12.12783003,54.33949008,445.0005257,20.77054532,67.05299452
164.3307804,34.43749512,1488.565673,216.9482984,1375.875402,130.5280216,18.84577589,219.1649766,248.1891594,49.52999719,57.75266608,12.12783003,54.24522442,437.3616263,20.75909141,67.05299452
163.3956991,41.86778323,1493.154953,245.0351615,1421.871716,133.2392467,26.38221923,218.7371595,246.355892,49.52999719,57.77170616,12.12783003,57.89033412,431.4857636,20.66611519,67.05299452
120.1206344,41.84704839,1487.155114,287.1436609,1273.081938,125.2640219,32.28088223,218.4494626,243.6311987,49.52999719,57.81927684,7.727787135,69.64794006,351.7053468,25.65378308,20.4900725
120.1366795,41.84523367,1211.910651,358.1217954,1025.568168,94.85290703,34.4721763,131.2676642,238.9740406,37.68520798,45.20291032,6.077771047,77.18097598,351.7439482,25.64712839,6.921736249
126.0876795,37.66066106,1213.034936,378.2763381,1005.980174,106.643298,36.97543265,144.4976425,234.5276856,45.34187465,50.78758122,7.613104381,86.01176831,364.1350398,27.68291793,13.33285139
128.9524146,38.6946877,1079.219798,412.4568783,847.6635541,100.6772446,38.29539324,122.0240305,211.1152235,44.6227203,48.58702285,7.830765685,97.65143077,370.1254007,23.29226241,16.3801714
55.59963491,38.61708474,1037.279198,404.4566205,807.4661967,102.4376626,32.82058243,99.4345271,152.0625988,22.37764918,20.69360682,7.830765685,92.361001,117.8910842,23.21809804,16.86505868
55.48414907,38.50575108,968.5309212,324.437031,349.3568136,41.61660021,25.80433184,73.19415669,97.26856255,15.10699921,12.56968366,5.053026812,65.51935481,117.661035,23.11103805,16.61580754
56.23107512,39.27542348,968.8227957,230.6079958,299.9920545,38.9361842,19.82040015,89.94174044,130.8177303,15.10699921,12.56968366,4.778024131,43.28430274,118.660992,24.27070732,17.08247274
55.50624127,22.54452256,954.9677704,128.20488,287.7698567,38.9361842,16.05724768,76.48690344,101.1256468,15.10699921,12.56968366,4.778024131,37.44949511,117.7107996,13.81688067,16.76670749
55.49820989,14.75902511,955.1593569,126.8175337,287.7698539,38.9361842,15.55803788,87.30183208,92.82345407,15.10699921,12.56968366,4.778024131,35.19732349,117.7021934,9.591522892,17.35374168
55.49157958,14.78420592,956.5430949,122.4677477,287.7698539,38.9361842,15.3043521,85.58169063,91.24529666,15.10699921,12.56968366,4.778024131,33.04558096,117.6939284,9.619924566,16.99209083
55.48827277,14.79644752,956.0372771,127.9430219,287.7698537,38.9361842,15.14670347,104.0419907,89.78937991,15.10699921,12.56968366,4.778024131,33.03209114,117.690242,9.633007766,17.45487242
56.54657819,15.45952068,1046.260608,139.672192,299.9920516,38.9361842,17.23429411,126.1077269,111.0506374,15.10699921,12.56968366,4.778024131,34.49765727,119.8072846,10.29770501,16.98585295
56.37400923,23.17112828,1048.397138,216.1080707,349.3582412,41.61660021,21.76714102,164.3898427,110.2742108,15.10699921,12.57103916,5.053026812,42.15540517,119.466419,14.28667521,17.51841452
57.45363859,34.61479517,1258.174305,309.9243823,742.5189609,119.8690919,22.58702918,191.1532595,148.0147669,14.13877395,19.55816185,5.362126602,66.40593803,178.2634685,25.93917787,16.59756699
120.3700282,41.86059741,1379.989123,381.9028733,734.1866726,110.6987871,24.60643205,212.10391,152.3300788,19.49525726,25.83700781,6.077771047,87.1057471,352.1570313,25.66818789,35.60047283
165.6177033,41.85835183,1421.150045,326.1407322,1227.297947,156.3409951,23.94406926,220.8320412,218.5373519,33.1377203,40.64065565,12.12783003,74.19159182,444.5853525,20.66692593,55.07894565
165.6127698,34.37092513,1457.569197,266.9699022,1208.601966,143.0385227,21.12555153,233.9622078,244.8061104,49.52999719,58.09025775,12.12783003,71.01637256,444.5873105,20.6785021,67.05299452
169.5959253,41.86873778,1467.548718,216.7873752,1172.1465,137.6553898,18.18616303,233.7731033,234.4511723,49.52999719,57.90801701,12.12783003,52.34289799,450.56161,25.67481483,67.05299452
170.2863595,42.59969935,1470.614097,211.7653328,1189.643759,136.1034993,18.28894647,235.8131067,264.273182,49.52999719,57.68052723,12.12783003,52.25438925,451.4361591,26.80343056,67.05299452
169.5658326,41.92214104,1432.128594,208.9524649,1161.786631,137.3756189,17.94388102,219.4866057,245.5698725,49.52999719,57.53945208,11.57782467,52.28391029,450.4550784,25.91005069,60.56017025
165.5912742,34.40108982,1470.162413,199.8380292,1221.8206,134.2060176,17.64071855,228.5155411,243.0158487,49.52999719,57.51955991,12.13850098,52.35285943,444.529565,25.71370414,67.05299452
165.664092,34.4075895,1474.322739,201.6471778,1252.846256,130.2514641,17.45036448,230.0098621,239.0183795,49.52999719,57.51955991,12.12783003,52.46133161,444.6339245,20.7189272,67.05299452
163.8338886,34.4006477,1478.97699,203.2178278,1290.719679,130.26555,18.77570514,231.4943322,235.8416272,49.52999719,57.51955991,12.12783003,52.3697892,436.9181991,20.70964455,67.05299452
163.3694064,41.83632808,1491.032395,232.2850341,1347.73521,133.3481139,26.27803154,231.3382209,235.6233051,49.52999719,57.51955991,12.12783003,56.17057063,431.4406604,20.62566681,67.05299452
120.0945043,41.83069394,1491.850893,274.4778512,1220.237778,126.3586984,32.16496426,231.0188826,234.8350316,49.52999719,57.53893366,7.727787135,67.76644419,351.6558117,25.63008997,20.4900725
120.1019846,41.83771328,1223.740326,346.2560781,1004.336385,95.87476657,34.32368371,144.0697717,232.3115065,37.68520798,45.01284785,6.077771047,75.35814537,351.6744279,25.63178634,7.289705791
125.8322541,37.50635818,1229.340819,368.9286369,986.529615,106.2564645,36.90079698,151.0827685,220.0905986,43.42770798,49.28980812,7.613104381,84.25101808,363.6234723,27.52232766,13.18574765
128.719177,38.54688048,1095.883417,402.7843735,819.8625795,102.35981,38.22334208,129.7441544,197.1736076,44.6227203,48.46559548,7.830765685,95.65258066,369.6595964,23.13866826,16.85647454
55.41994646,38.49473315,1055.282434,390.8369213,761.6810265,105.3735816,32.72726227,97.58754611,140.2510889,22.37764918,20.69360682,7.830765685,90.28783711,117.5357001,23.09100124,16.7470878
55.45392436,38.47616632,989.0459843,310.0139167,349.3568108,41.61660021,25.71834114,80.34871548,88.17052702,15.10699921,12.56968366,5.053026812,63.56384721,117.605927,23.07774789,17.49397109
56.20501168,39.24372667,980.6339259,217.6883902,299.9920516,38.9361842,19.89332151,71.63903799,122.1141591,15.10699921,12.56968366,4.778024131,42.0497675,118.6153457,24.23778608,17.19810873
