load,pv_cf
274.35,0.3892
224.89,0.5832
223.57,0.6715
223.57,0.6245
223.57,0.73
286.3,0.6987
223.57,0.6654
272.46,0.5021
309.13,0.2908
309.13,0.0799
336.01,0
346.28,0
321.83,0
297.77,0
274.83,0
262.23,0
312.45,0
312.08,0
312.46,0
324.31,0
386.52,0
466.12,0
588.44,0.0153
1275.65,0.1699
1250,0.3881
1189.9,0.585
1189.87,0.7261
1226.1,0.8011
1306.5,0.8266
1338.3,0.7713
1347.99,0.6667
1397.64,0.5223
1223.02,0.3045
941.29,0.0854
881.37,0
664.74,0
640.33,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
465.75,0
588.24,0.0049
1275.57,0.0359
1249.96,0.0721
1189.89,0.3425
1268.09,0.3105
1232.62,0.6947
1288.94,0.7292
1288.07,0.6669
1302.11,0.5918
1357.83,0.411
1175.12,0.1644
905.38,0.0421
910.21,0
664.76,0
640.33,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
465.61,0
588.18,0.0172
1275.53,0.1166
1319.6,0.2258
1304.36,0.4321
1309.47,0.4877
1251.23,0.3456
1231.62,0.6497
1189.94,0.7251
1189.91,0.413
1238.77,0.5123
1076.06,0.2636
826.98,0.0773
865.03,0
675.96,0
640.42,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
465.74,0
588.24,0.0129
1275.59,0.0446
1238.94,0.098
1190.01,0.1508
1189.91,0.19
1197.79,0.2106
1262.27,0.6017
1277.71,0.4307
1287.77,0.172
1333.19,0.183
1164.15,0.0786
899.21,0.0331
853.8,0
664.78,0
640.36,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
385.75,0
465.89,0
588.32,0.0117
1275.57,0.0561
1238.85,0.2263
1189.89,0.2168
1189.85,0.1883
1190.5,0.2113
1291.89,0.17
1317.71,0.1595
1325.66,0.1722
1375.91,0.0984
1197.76,0.055
920.9,0.0274
912.92,0
664.67,0
640.26,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
465.67,0
438.68,0.02
777.2,0.1431
740.45,0.2498
691.54,0.4863
716.86,0.5202
775.14,0.6058
798.69,0.7182
478.61,0.3034
494.37,0.2921
544.84,0.338
480.09,0.2633
309.13,0.0697
325.75,0
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
347.03,0
309.5,0.0146
309.13,0.1235
272.46,0.2966
223.57,0.4529
223.57,0.6455
223.57,0.7122
223.57,0.7504
223.57,0.6996
223.57,0.6015
272.46,0.4355
309.13,0.2384
309.13,0.0627
325.75,0
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
513.52,0
578.04,0.008
1335.54,0.0362
1315.81,0.0643
1265.82,0.5497
1265.79,0.6604
1221.8,0.7208
1282.05,0.7691
1288.21,0.6953
1289.99,0.5967
1331.23,0.445
1156.38,0.2514
902.17,0.068
866.75,0
664.9,0
640.48,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
465.87,0
578.04,0.0258
1322.72,0.1773
1328.81,0.3418
1281.89,0.3708
1284.04,0.5548
1262.61,0.6824
1335.96,0.7505
1332.09,0.7206
1333.9,0.5785
1365.95,0.4409
1198.02,0.2834
930.17,0.0854
923.17,0
722.4,0
684.84,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
465.69,0
577.93,0.021
1281.29,0.1399
1281.43,0.2522
1282.95,0.47
1288.88,0.533
1253.89,0.3367
1324.07,0.4715
1331.96,0.4074
1337.2,0.1797
1385.53,0.1071
1213.22,0.0645
939.66,0.0215
928.66,0
739.82,0
698.03,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
465.67,0
577.92,0.0239
1286.67,0.1928
1314.15,0.4126
1295.79,0.595
1332.54,0.7293
1290.52,0.6413
1341.6,0.7028
1340.98,0.7616
1341.9,0.6256
1391.91,0.5036
1218.07,0.2943
939.94,0.0854
929.21,0
739.74,0
698,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
465.97,0
589,0.0249
1275.49,0.1833
1316.06,0.3947
1214.85,0.568
1189.92,0.6829
1140.05,0.7516
1189.85,0.7387
1189.87,0.6917
1190.48,0.6362
1240.05,0.4224
1076.02,0.2525
826.85,0.0773
843.53,0
664.78,0
640.35,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
497.53,0
475.72,0.0226
863.37,0.182
848.21,0.3848
809.81,0.5384
810.54,0.6567
818.36,0.7001
816.74,0.7436
464.61,0.6727
447.23,0.5691
484.13,0.3596
410.13,0.2962
309.13,0.1154
325.75,0
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
261.1,0
274.84,0
298.91,0
337.91,0
310.64,0.0234
311.02,0.1925
272.46,0.3964
223.57,0.5499
223.57,0.6752
223.57,0.727
223.57,0.6858
223.57,0.7101
223.57,0.5829
272.46,0.4323
309.13,0.2959
309.13,0.1106
325.75,0
346.28,0
321.83,0
298.14,0
274.45,0
262.61,0
312.08,0
312.46,0
312.08,0
324.68,0
386.13,0
455.89,0
578.15,0.0227
1275.6,0.1927
1238.85,0.3679
1189.9,0.5398
1263.87,0.6035
1233.81,0.6786
1294.04,0.6825
1302.35,0.6471
1308.54,0.5803
1344.65,0.2372
1159.96,0.1926
860.99,0.125
843.49,0
664.74,0
651.46,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
386.13,0
455.62,0
589.11,0.0137
1275.53,0.0506
1238.79,0.0864
1201.39,0.1261
1236.6,0.2343
1248.05,0.6456
1330.29,0.7211
1342.81,0.6889
1349.18,0.5642
1394.52,0.3358
1226.41,0.1708
974.71,0.1013
987.79,0
805.59,0
766.94,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
524.51,0
662.92,0.016
1363.34,0.0577
1354.45,0.1454
1323.43,0.2674
1313.82,0.2901
1232.59,0.3922
1277.53,0.3216
1288.53,0.3017
1291.1,0.2508
1347.48,0.2709
1174.5,0.162
889.33,0.1321
833.32,0
664.79,0
640.36,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
455.57,0
577.95,0.0153
1275.52,0.087
1288.45,0.2291
1282.51,0.3032
1294.1,0.4716
1265,0.7745
1331.72,0.7086
1338.43,0.6634
1338.12,0.5694
1379.9,0.3617
1197.45,0.3177
917.82,0.1213
867.43,0
664.68,0
640.27,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
455.83,0
589.01,0.0222
1288.26,0.1906
1321.82,0.4053
1311.54,0.5543
1313.76,0.564
1280.67,0.7311
1334.81,0.7588
1339.4,0.6483
1343.7,0.446
1398.66,0.2122
1232.31,0.1818
972.84,0.1021
965.99,0
775.19,0
727.11,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
455.72,0
428.34,0.0138
788.68,0.0587
777.8,0.0877
759.1,0.1819
801.42,0.1645
817.46,0.229
804.07,0.1788
456.05,0.1925
468.89,0.1684
516.14,0.3595
426.78,0.1736
309.13,0.1001
315.48,0
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
273.7,0
298.9,0
327.26,0
311.02,0.0123
310.26,0.0819
272.46,0.1691
223.57,0.4186
223.57,0.6666
223.57,0.771
223.57,0.7927
223.57,0.7714
223.57,0.6628
272.46,0.5115
309.13,0.3007
309.13,0.1195
315.48,0
346.28,0
321.83,0
299.28,0
274.46,0
262.61,0
312.08,0
312.46,0
312.08,0
324.69,0
386.13,0
445.57,0
578.09,0.0371
1275.59,0.1861
1238.85,0.429
1224.66,0.5986
1271.58,0.7043
1237.92,0.5531
1294.58,0.3985
1295.8,0.5417
1310.92,0.4843
1359.72,0.4966
1173.97,0.2863
889.2,0.1281
833.22,0
675.87,0
684.84,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
456.32,0
600.19,0.0361
1294.31,0.1866
1309.3,0.2097
1314.45,0.3573
1338.42,0.2483
1290.92,0.3491
1341.2,0.5219
1340.88,0.5013
1338.77,0.5672
1387.74,0.2723
1225.01,0.1922
959.45,0.1076
946.05,0
762.07,0
740.42,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
445.36,0
588.95,0.0366
1336.2,0.2072
1359.1,0.1079
1336.55,0.3155
1335.83,0.4279
1294.59,0.6993
1360.65,0.4183
1367.71,0.2454
1368.91,0.1588
1414.09,0.1578
1233.39,0.1358
970.58,0.0839
973.32,0
776.63,0
726.62,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
446.26,0
613.82,0.0222
1387.75,0.1994
1379.77,0.4229
1337,0.5348
1344.67,0.3434
1299.51,0.6974
1361.63,0.7829
1375.51,0.6912
1395.18,0.5873
1441.79,0.3776
1245.07,0.2113
971.89,0.1282
972.34,0
801.01,0
768.79,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
447.2,0
605.82,0.0384
1390,0.2211
1386.68,0.4103
1347.28,0.563
1358.59,0.5261
1315.92,0.7119
1380.62,0.7156
1394.3,0.7447
1378.66,0.6498
1401.13,0.4998
1229.81,0.3034
956.26,0.1176
949.45,0
739.52,0
640.17,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
446.39,0
428.33,0.0262
788.23,0.0961
740.38,0.2666
766.14,0.415
787.15,0.4185
809.14,0.4452
796.49,0.2903
477.75,0.5498
466.43,0.3114
503.92,0.2685
426.68,0.0863
309.13,0.0728
315.48,0
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
298.52,0
317.37,0
310.64,0.0325
309.13,0.0532
307.37,0.0728
277.38,0.4193
223.57,0.1458
223.57,0.1033
223.57,0.1027
223.57,0.1069
227.2,0.1079
390.44,0.0738
477.11,0.0862
442.58,0.0938
305.21,0.0002
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
434.88,0
589.03,0.0229
1275.52,0.1117
1238.8,0.4153
1189.87,0.5866
1189.86,0.6962
1210.23,0.7389
1278.67,0.796
1243.06,0.745
1189.81,0.643
1238.71,0.5004
1076.04,0.308
826.9,0.1157
823.01,0
664.77,0
640.35,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
434.98,0
589.08,0.0438
1275.6,0.2282
1249.97,0.4312
1247.76,0.5819
1212.97,0.6926
1140.11,0.7621
1189.91,0.8033
1201,0.7212
1265.68,0.6124
1324.5,0.4692
1155.68,0.3017
849.99,0.1171
823.03,0
664.8,0
640.37,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
435,0
577.95,0.049
1275.52,0.2104
1238.8,0.385
1238.79,0.592
1280.15,0.6837
1231.78,0.7758
1290,0.7742
1295.52,0.7507
1294.68,0.6387
1330.3,0.4935
1156.79,0.2936
901.35,0.1157
834.07,0.0006
664.71,0
640.3,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
435.06,0
589,0.0459
1303.55,0.226
1306.16,0.4159
1314.02,0.5878
1323.08,0.6926
1282.01,0.7589
1338.06,0.7946
1338.08,0.7527
1331.86,0.6472
1363.38,0.497
1176.86,0.3063
907.46,0.0941
846.04,0.0022
675.8,0
662.53,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
435.35,0
577.85,0.0333
1275.47,0.075
1288.26,0.1653
1288.43,0.2156
1289.41,0.3585
1254.49,0.3881
1317.17,0.3936
1319.71,0.3709
1312.9,0.1693
1342.03,0.1332
1139.75,0.0919
826.8,0.0833
822.91,0.0027
664.69,0
640.29,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
435.16,0
428.44,0.024
777.21,0.0648
740.5,0.0884
691.57,0.3814
727.03,0.6379
782.11,0.7557
792.58,0.7945
449.39,0.763
451.58,0.6614
496.35,0.5022
411.54,0.2879
309.13,0.1145
305.22,0.002
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.77,0
307.11,0
310.64,0.0486
311.02,0.2286
273.98,0.4323
225.46,0.5816
223.57,0.7
223.57,0.7337
223.57,0.7474
223.57,0.7443
223.57,0.6046
272.46,0.4733
309.13,0.2817
309.13,0.1348
306.16,0.0048
347.79,0
323.73,0
298.91,0
274.84,0
262.25,0
312.47,0
312.1,0
312.48,0
324.37,0
386.58,0
425.38,0
578.4,0.0506
1275.8,0.2319
1239.06,0.4288
1212.33,0.5812
1213.5,0.6418
1213.01,0.7303
1267.59,0.7355
1277.57,0.7567
1283.33,0.5585
1321.39,0.3864
1122.41,0.2737
826.91,0.1324
823.05,0.0055
664.83,0
640.4,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
323.92,0
386.51,0
424.92,0
589.16,0.051
1275.58,0.2199
1238.83,0.1893
1189.89,0.3115
1200.99,0.3598
1224.24,0.5565
1294.06,0.3663
1294.61,0.2938
1288.97,0.2017
1326.91,0.2216
1148.28,0.1133
826.87,0.095
845.26,0.005
664.76,0
640.33,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
424.66,0
577.94,0.0517
1288.62,0.2255
1250.95,0.3917
1190,0.5306
1189.94,0.6342
1172,0.6759
1287.13,0.6799
1297.21,0.7178
1284.96,0.6386
1336.64,0.479
1165.7,0.2966
873.74,0.119
837.82,0.004
664.76,0
651.48,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
424.66,0
577.88,0.0577
1281.2,0.0987
1277.28,0.1491
1267.38,0.2284
1317.36,0.3385
1286.13,0.1564
1336.92,0.2914
1335.3,0.3282
1335.09,0.2513
1367.29,0.2771
1176.61,0.2185
908.27,0.1362
846.96,0.0089
664.69,0
651.41,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
424.78,0
577.87,0.0567
1297.31,0.24
1340.59,0.4494
1336.85,0.6156
1347.07,0.7401
1315.26,0.8099
1371.9,0.7252
1365.35,0.7039
1358.55,0.6124
1408.3,0.4383
1240.53,0.2908
983.86,0.1241
963.26,0.0056
788.73,0
732.64,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
424.87,0
494.69,0.053
913.66,0.2367
903.62,0.42
867.26,0.5757
876.3,0.6996
887.81,0.7773
894.72,0.6915
564.73,0.7232
560.47,0.6068
599.98,0.4684
525.42,0.2822
309.13,0.1216
294.95,0.0062
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
305.21,0
309.13,0.058
309.13,0.2365
272.46,0.4232
223.57,0.5837
223.57,0.6899
223.57,0.7833
223.57,0.7389
223.57,0.7549
223.57,0.6329
272.46,0.4817
309.13,0.2896
309.13,0.1217
294.95,0.0082
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
414.4,0.0071
589.06,0.0572
1354.54,0.198
1335.09,0.3657
1295.42,0.509
1309.42,0.6183
1286.55,0.6743
1347.35,0.6992
1347.86,0.663
1342.18,0.5816
1387.64,0.4281
1223.01,0.2496
951.67,0.0836
917.88,0.016
764.6,0
740,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
501.77,0.0057
676.63,0.049
1393.64,0.2213
1384.71,0.4017
1345.5,0.5332
1348.27,0.6412
1299.68,0.7002
1349.68,0.743
1347.7,0.6967
1345.13,0.596
1391.32,0.4537
1224.7,0.2609
974.46,0.0821
947.68,0.0132
783,0
745.47,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
414.97,0.0064
653.49,0.0507
1368.92,0.2369
1338.93,0.4444
1304.83,0.5756
1331.5,0.6882
1290.18,0.6219
1342.01,0.7847
1344.1,0.7325
1345.88,0.6125
1395.95,0.4835
1225.63,0.2699
954.98,0.0735
903.36,0.0113
711.28,0
640.27,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
414.97,0.0058
590.69,0.0556
1348.32,0.2331
1338.84,0.4325
1313.98,0.5997
1336.42,0.7174
1294.83,0.746
1351.13,0.7708
1352.27,0.7276
1349.8,0.6214
1396.28,0.439
1227.21,0.2638
953.22,0.088
903.46,0.0134
711.27,0
684.76,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
419.67,0.0128
611.23,0.0563
1345.63,0.188
1320.74,0.3873
1274.32,0.4872
1299.74,0.5422
1266.74,0.6172
1329.18,0.69
1318.33,0.6448
1315.6,0.563
1354.73,0.3446
1144.51,0.2393
826.83,0.0806
812.69,0.0193
664.74,0
640.32,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
416.76,0.0109
439.5,0.0648
788.29,0.2083
809.46,0.3879
774.14,0.5337
742.69,0.67
762.97,0.7012
746.85,0.6476
427.28,0.6466
449.75,0.5043
502.9,0.3629
429.73,0.2074
309.13,0.0894
294.95,0.0194
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
261.1,0
274.84,0
298.91,0
296.84,0.0058
310.26,0.057
309.13,0.2274
272.46,0.4317
223.57,0.5556
223.57,0.694
223.57,0.7224
223.57,0.7334
223.57,0.7032
223.57,0.6369
272.46,0.3947
309.13,0.2417
309.13,0.0814
294.95,0.0149
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
311.7,0
324.3,0
386.5,0
414.52,0.0122
577.94,0.0384
1316.37,0.1222
1341.45,0.3489
1328.03,0.4852
1345.81,0.3456
1307.09,0.6825
1364.58,0.6232
1364.32,0.6532
1355.78,0.5749
1402.12,0.4857
1234.27,0.2614
977.67,0.0915
927.51,0.0161
750.5,0
697.98,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
414.27,0.0091
637.44,0.0631
1418.29,0.2479
1392.41,0.4347
1360.39,0.5921
1375.53,0.6996
1332.81,0.7474
1387.61,0.7774
1375.71,0.7309
1364.77,0.6345
1408.18,0.4875
1233.27,0.286
962.65,0.0829
888.48,0.0119
739.75,0
709.04,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
404.66,0.0131
600.03,0.0662
1367.71,0.2115
1354.16,0.3896
1327.57,0.5272
1306.68,0.6578
1270.35,0.72
1321.82,0.7275
1313.39,0.6498
1306.97,0.5869
1352.02,0.4362
1173.01,0.257
899.83,0.0903
813.52,0.0221
664.67,0
651.41,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
404.76,0.0136
577.83,0.0751
1299.7,0.1154
1326.99,0.3615
1307.7,0.5109
1321.98,0.4426
1284.51,0.5819
1338.95,0.6617
1337.9,0.6265
1334.25,0.5563
1378.89,0.4253
1189.42,0.2266
912.66,0.087
847.76,0.0214
675.79,0
640.25,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
404.85,0.0129
577.81,0.0622
1348.87,0.2232
1370.18,0.4108
1342.05,0.5569
1353.6,0.6464
1318.56,0.7264
1380.87,0.7461
1389.37,0.6707
1391.81,0.5952
1432.87,0.4363
1247.05,0.2537
979.49,0.1061
922.62,0.0196
717.91,0
684.72,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
404.69,0.0166
428.29,0.0602
839.78,0.1833
874.04,0.3209
843.45,0.4883
844.98,0.5877
858.29,0.6749
871.11,0.5695
522.64,0.6701
516.31,0.4878
564.03,0.3741
497.06,0.2085
309.13,0.0831
284.68,0.0317
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
284.68,0.009
309.13,0.036
309.13,0.0733
272.46,0.115
223.57,0.1496
223.57,0.393
223.57,0.404
223.57,0.1895
223.57,0.1464
223.57,0.2145
272.46,0.1228
309.13,0.0814
309.13,0.0403
284.68,0.0161
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
404.12,0.0104
577.88,0.0485
1328.47,0.0846
1346.56,0.1178
1308.4,0.1548
1311.56,0.1821
1278.04,0.1977
1334.54,0.1992
1344.01,0.1866
1344.47,0.1625
1382.25,0.1266
1218.89,0.0925
954.98,0.0567
894.41,0.0189
721.71,0
662.53,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
404.33,0.0112
585.39,0.0475
1367.03,0.0806
1381.61,0.1172
1344.32,0.1536
1361.5,0.4749
1338.58,0.3632
1395.41,0.1955
1397.88,0.1852
1393.73,0.1596
1420.98,0.1491
1248.76,0.0868
990.35,0.0537
935.19,0.0189
750.51,0
715.6,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
416.1,0.0091
630.34,0.0374
1413.42,0.0796
1394.19,0.1215
1353.83,0.1565
1382.11,0.1803
1342.92,0.1934
1410.86,0.1941
1430.46,0.1826
1435.04,0.1607
1453.51,0.1281
1247.17,0.0881
978.82,0.0452
922.21,0.0141
743.75,0
651.33,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
405.37,0.0106
588.9,0.0354
1300.72,0.0772
1315.52,0.1193
1291.32,0.3025
1312.53,0.4105
1284.53,0.5102
1343.18,0.4449
1342.67,0.5436
1337.32,0.4085
1369.61,0.3292
1188.22,0.2217
914.33,0.0909
836.65,0.0238
664.66,0
640.25,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
405.13,0.0172
577.85,0.0744
1275.47,0.2288
1277.75,0.397
1296.36,0.5443
1316.67,0.653
1276.27,0.7015
1336.68,0.7123
1339.27,0.6124
1334.86,0.5733
1386.7,0.4049
1188.44,0.2583
902.78,0.0899
877.51,0.0208
711.18,0
640.28,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
415.54,0.0211
428.41,0.0846
810.62,0.219
822.12,0.3563
797.38,0.5295
826.13,0.642
840.15,0.6886
842.22,0.6936
508.22,0.6568
507.96,0.5701
556.14,0.435
477.47,0.2296
309.13,0.09
284.68,0.0271
336.01,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
284.68,0.0106
309.13,0.0377
309.13,0.0793
272.46,0.1221
223.57,0.1563
223.57,0.578
223.57,0.5402
223.57,0.1941
223.57,0.6312
223.57,0.3836
284.69,0.2401
398.12,0.0881
321.21,0.0453
284.68,0.0288
336.01,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
324.3,0
376.24,0
404.18,0.0144
577.88,0.0815
1372.64,0.2208
1363.78,0.3829
1331.85,0.5468
1336.63,0.6287
1297.72,0.698
1359.36,0.7216
1360.11,0.6718
1348.74,0.4141
1384.39,0.422
1209.39,0.2672
938.24,0.0882
894.81,0.0202
691.21,0
640.27,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
408.55,0.0128
577.87,0.0552
1281.24,0.2343
1314.47,0.4209
1293.77,0.5671
1314.31,0.685
1282.46,0.7427
1329.63,0.7567
1329.16,0.7104
1330.37,0.6198
1380.55,0.4707
1215.5,0.2796
958.38,0.0874
910.2,0.0174
716.44,0
640.27,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
404.35,0.0198
625.01,0.0738
1378.71,0.2207
1384.79,0.3982
1344.87,0.5538
1350.35,0.6299
1312.27,0.701
1372.19,0.7135
1378.53,0.6742
1397.52,0.5647
1471.22,0.4336
1303.33,0.2563
1043.75,0.0981
969.78,0.0307
797.67,0
765.12,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
405.14,0.0177
647.89,0.0631
1379.92,0.2043
1382.73,0.3788
1348.53,0.5374
1373.7,0.6509
1355.19,0.6987
1423.07,0.71
1403.06,0.6764
1410.54,0.5887
1484.21,0.441
1306.08,0.2342
1030.31,0.0881
976.94,0.0251
811.99,0
791.88,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
499.77,0.014
677.75,0.0479
1419.63,0.1329
1400.25,0.3523
1378.76,0.464
1406.14,0.4519
1365.43,0.4011
1435.95,0.3739
1450.53,0.1897
1435.96,0.1678
1450.86,0.1347
1260.42,0.0947
1004.95,0.0509
974.23,0.0151
811.33,0
752.22,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
405.2,0.0189
428.28,0.079
835.26,0.218
822.9,0.398
791.14,0.5147
819.43,0.6409
827.07,0.6782
833.86,0.7304
486.91,0.691
484.88,0.6001
539.54,0.4533
469,0.2707
309.13,0.0948
284.68,0.0276
336.01,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
284.68,0.0199
309.13,0.0824
309.13,0.2396
272.46,0.3217
223.57,0.3759
223.57,0.4912
223.57,0.4669
223.57,0.6273
223.57,0.5377
223.57,0.4868
335.74,0.4471
422.17,0.2849
354.54,0.1145
284.68,0.0326
336.01,0
321.83,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
284.68,0.0134
309.13,0.0448
309.13,0.0886
286.88,0.1297
230.92,0.541
223.57,0.6554
223.57,0.698
223.57,0.6757
223.57,0.6754
297.55,0.5909
415.35,0.4727
490.5,0.2748
417.49,0.0849
284.68,0.0214
336.01,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
422.88,0.0192
648.3,0.0688
1365.58,0.2111
1366.87,0.4127
1341.59,0.5607
1347.74,0.6805
1302.1,0.7452
1366.32,0.7543
1380.79,0.7128
1370.27,0.6078
1401.04,0.4407
1232.79,0.2488
978.72,0.1076
934.9,0.0317
752.51,0
720.57,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
485.9,0.0185
663.47,0.0719
1368.79,0.2303
1353.04,0.4158
1330.79,0.5601
1341.25,0.6712
1296.01,0.7237
1347.37,0.7432
1347.18,0.6949
1348.44,0.5913
1395.76,0.4547
1227.2,0.2656
974.77,0.0927
917.19,0.0242
736.93,0
711.87,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
404.76,0.0202
577.87,0.0516
1275.5,0.2153
1238.78,0.3979
1189.86,0.5125
1246.42,0.5585
1212.72,0.6416
1269.17,0.6229
