y1
407.367778
369.9057986
401.8246523
369.1390597
412.6863984
407.8120653
496.2819303
451.5846891
454.9067456
394.6433487
383.9752176
346.2059198
382.1630239
352.6712069
391.6448274
360.3169804
479.0975051
494.6764298
529.9448826
467.5173783
497.8083197
443.2904323
459.4814852
400.9728235
472.9338275
435.544955
470.7483029
436.1883324
483.3482894
495.9572561
735.1655719
683.3881448
1180.350292
1216.732035
1215.141097
1268.528876
1267.806862
1357.583256
1337.638335
1294.658754
1349.650864
1237.861676
1062.297225
1056.364978
911.5325117
880.4004083
349.3568793
299.9921204
287.7699243
287.7699242
287.7699241
287.7699241
299.992122
349.3583541
831.4277154
832.7215158
1348.085201
1361.993421
1386.838436
1417.775602
1384.01316
1429.585446
1403.695135
1364.682046
1389.08858
1248.814367
1017.788606
988.8541713
847.8453356
847.5537773
349.3568812
299.9921219
287.7699257
287.7699258
287.769926
287.769926
299.9921235
349.3583564
856.7561396
953.9256669
1491.11664
1463.685496
1419.03684
1423.001244
1374.518093
1423.0878
1427.523861
1432.446017
1504.633736
1411.611265
1214.691363
1190.598022
1005.546625
909.3983708
349.3568829
299.9921237
287.7699272
287.7699272
287.7699272
287.7699273
299.9921252
349.3583587
778.3033428
517.3875771
1048.293303
1093.237064
1048.032172
1059.245781
1027.45787
1103.538129
1098.345201
1061.372232
1071.895595
950.0469081
750.8081277
726.4218385
577.0053073
552.6638422
349.3568844
299.9921252
287.7699287
287.7699286
314.4885662
322.9218817
319.7533893
378.983058
690.5151548
519.169585
1049.099734
1011.853974
1072.43178
1097.091924
1095.594091
1181.62778
1167.048065
1129.446743
1169.241802
1068.224793
872.3290349
845.8524343
670.1999673
552.4667
349.3568858
299.9921265
237.929203
237.929203
243.6142651
273.2822164
278.3516349
309.8850485
706.9005386
417.8549094
800.7525319
759.9872729
750.0286517
785.0496722
792.1778783
804.6946515
573.5904067
555.0060614
596.1615703
527.6211041
347.9299676
323.4855718
323.4855722
299.0421604
274.5957964
250.1514007
274.622109
267.1920319
274.1911521
266.9206161
285.9005671
300.4668382
350.715596
331.8743149
314.4509009
284.8450211
241.5011517
253.5980471
465.0770925
428.3363166
340.3110734
243.8055098
325.5854055
379.3454033
385.8816567
353.2561066
355.4763043
325.114969
302.0639824
272.9968294
296.3063711
309.0962754
312.3204805
312.1465026
327.5726827
375.3134037
726.8633341
673.9212487
1130.312088
1131.369991
1141.367765
1198.516195
1212.316357
1249.729267
1175.587055
1158.409096
1231.875003
1143.293299
934.9285187
893.0095681
745.0026162
726.4707601
349.35689
299.9921307
287.769934
287.769934
287.7699341
287.7699343
299.9921321
349.3583696
756.1173803
742.1163031
1238.345869
1237.872853
1247.807594
1247.256481
1186.438189
1237.720903
1271.628451
1339.213276
1468.110564
1400.58895
1197.370631
1149.830846
973.7640301
909.5032692
349.3568913
299.9921321
287.7699353
287.7699352
287.7699352
287.7699354
299.9921333
349.3583716
792.8998473
765.2837776
1300.483932
1318.986146
1293.537046
1290.889133
1238.700951
1272.236851
1240.977758
1239.895038
1300.847204
1165.25623
905.0193147
891.4864923
761.1972452
683.6920959
349.3568925
299.9921331
287.7699364
287.7699364
287.7699366
287.7699367
299.9921344
349.3583735
715.1578498
673.7773122
1152.529029
1150.856238
1148.286799
1207.547449
1195.079787
1268.189698
1262.272227
1219.25433
1222.066462
1086.623017
856.4293245
754.9321357
576.8207151
564.2623694
349.3568934
299.9921342
287.7699377
287.7699379
287.7699379
287.7699376
299.9921353
349.3583756
705.1058286
517.3937486
1048.502965
1011.858233
962.9471279
962.9712613
913.1137584
962.9021884
962.9456507
963.0530529
1029.144969
950.6495802
751.5644189
727.2375781
577.9073495
553.9329652
349.3568946
306.6397518
276.0248447
260.1695773
266.7077972
239.5201264
444.7976943
518.1069829
698.4135195
423.0583381
654.8356417
618.0267541
568.4730846
567.1505553
566.5890955
566.1674533
316.9693552
317.2411985
384.1164598
380.8817821
355.9953646
361.6137332
341.4297225
428.9376943
517.9672286
445.3729113
481.016205
432.8409756
480.5700411
432.4821605
493.3204407
470.7907894
567.8903269
509.7082589
540.188166
454.6938656
453.9719571
406.2365064
454.4355927
406.7365174
455.0311414
406.8550594
520.512272
542.8349938
589.8724612
524.9587221
567.0431792
494.5423859
514.2841061
448.8626222
470.250829
425.1585307
471.2305742
424.3465062
483.8712319
463.1389983
563.3902371
508.5813812
546.2704182
465.1693683
241.7627964
248.6848114
241.7187594
250.9427664
243.99157
253.1447114
309.5954325
568.3990276
597.7893582
526.1934297
556.4298256
486.4114777
493.5221634
421.0344177
496.5607568
453.9463801
504.8827119
467.6556413
521.5233402
525.4342882
694.3793421
515.2204931
1054.040349
1017.145696
968.1442226
968.0515597
918.2369844
967.9987065
967.8301301
967.81251
1033.854924
955.3306581
756.1339326
731.7150468
582.3147364
557.8985299
370.4036838
519.2610831
480.0867564
527.3854358
503.0655741
538.1453088
514.8803534
599.254877
694.612193
514.8786219
1053.800291
1016.899316
967.9038721
967.8243367
917.9998278
967.7241334
967.6744325
967.6826191
1033.715743
955.0827816
755.8204562
731.4157216
582.0180809
557.5908042
349.3568999
333.2829873
350.6531801
529.1032227
481.0614739
529.2963196
493.2269152
590.6605308
696.4930491
514.4933269
1053.63598
1016.821651
967.3852798
965.6745527
915.1162046
964.3757703
963.9020977
963.6825495
1029.925267
951.71713
754.4265656
730.6948414
581.8070342
557.5518539
349.3569004
318.0637177
304.4265656
289.3526257
519.2139221
482.065466
544.0963296
545.2793954
701.1721501
511.1157353
1050.336445
1013.437371
964.2065337
963.8910954
913.9655962
963.7292595
963.9012431
964.3605851
1030.770744
952.2720844
753.0402572
728.447144
579.1156555
554.6613396
349.3569018
306.8955587
276.1337497
263.7263638
270.2538213
388.0848198
440.5910396
517.7406976
698.5277909
414.6761866
655.0012525
618.1869052
569.218653
569.1796513
569.1445058
569.1157573
320.0546762
320.1278401
377.681295
382.4593888
363.8211513
474.8507549
516.8521869
539.5305181
469.2575503
493.0553509
432.9177415
480.6076742
432.8627879
480.4284333
444.8539584
516.7470925
518.0137631
547.1411156
491.1031515
502.0910057
405.8106418
453.6798434
405.5433274
453.6826518
404.574795
454.6416165
463.5769176
586.434796
537.1045396
555.7642701
508.7865696
526.2202606
455.5285447
472.2895545
464.6636624
505.7697928
460.8597782
499.4760451
468.4039877
557.6987762
692.6104027
515.3027848
1054.10923
1017.182724
966.5773407
965.3864499
915.2134461
964.5241903
964.4493913
964.4584003
1022.02467
952.2732083
753.1830826
728.5039888
578.7367959
554.1547917
349.3569037
306.9662765
325.7598807
313.5691984
437.9966749
483.5417419
545.1260674
545.9002076
702.3746468
511.0272274
1049.986591
1012.663921
963.429521
963.1721223
913.1975599
962.87819
962.7655562
962.7410856
1020.31057
950.4134066
751.3831756
726.9790033
577.5553826
553.1923806
349.3569046
299.9921454
287.7699483
287.7699486
320.5706397
327.1656568
330.4767075
387.3020491
704.498929
510.0507803
1049.227537
1012.317566
963.355872
963.314403
913.4360185
963.1376615
963.0717549
963.0750793
1020.510152
950.4375097
751.2223533
726.8314072
577.4258361
552.969553
349.3569053
299.9921461
287.7699489
327.7097768
318.4903825
324.8766028
326.8437724
378.5276
697.6761194
511.1218439
1050.284794
1013.136249
963.8233544
963.5994144
913.7469604
963.3733848
963.162857
963.0667381
1020.618397
950.882982
751.9379489
728.0166673
578.2035141
553.6706546
349.3569058
299.9921466
317.1290504
322.2345485
307.0244393
317.699046
308.1402019
398.3983876
699.4629031
510.3877349
1048.987061
1012.17576
963.489645
964.4495023
915.6217819
966.339224
965.9528035
965.4264335
1023.497107
954.6990038
755.7099188
731.3148202
581.8718548
557.4748352
349.3569062
322.0923233
272.0545969
271.7583612
479.3920181
431.3961553
492.9178992
468.364948
696.3019681
414.7473792
655.0904416
618.277248
567.76994
567.2607491
565.8900021
565.8003611
316.1395931
316.2493157
374.8938976
380.564043
347.9299953
362.4275544
349.4634143
430.3334463
469.6437181
493.4790194
432.7120701
481.222022
432.4465331
480.9690518
444.5939122
518.7052418
519.410779
549.9001423
491.7877146
505.0941063
408.3954109
458.0998752
409.670607
459.0306538
408.8531143
458.3130244
465.7304152
589.1057621
538.6521527
555.3405481
505.8844641
534.901162
469.1141747
489.8906409
477.6247833
521.4193613
473.4685392
517.5244312
482.6211156
575.7518715
696.6314058
514.9582797
1051.451789
1012.680277
963.4860191
963.2876048
913.3720862
962.9659184
962.8685409
962.8647514
1011.820782
950.3921428
751.2019621
726.766312
577.4750685
553.0563714
349.3569081
299.9921488
287.7699511
287.7699512
287.7699514
330.9537276
331.1333039
363.4713747
751.5352101
590.8170679
1048.595814
1011.964865
962.8820015
962.7566824
912.9324359
962.7930553
962.853907
962.8914768
1011.884472
950.4091994
751.1991318
726.8779406
577.511599
553.1174715
349.3569081
299.992149
287.7699517
309.4096254
317.252146
323.8341547
328.7858378
382.2561836
698.6050179
501.5822145
1049.04474
1012.073058
963.0625952
962.9721725
913.0803248
963.2570895
962.759598
962.7066263
1011.6621
950.2110011
751.0443023
726.6534478
577.1713301
552.8056727
349.3569087
299.9921496
287.7699519
304.2264493
318.9869772
325.3055016
329.6982148
378.6445965
696.3257859
502.5160558
1050.045311
1013.069467
963.952986
963.9337548
914.3571885
964.9334099
964.0363267
963.1824124
1012.132696
950.8191746
751.7072087
727.4318039
578.4620041
554.3755826
349.3569088
299.9921496
324.3939567
314.5045048
313.9676242
302.6048851
301.9680301
350.9412343
698.3463292
503.0359266
1050.191957
1013.07034
963.8751149
963.5298696
913.4029831
963.2290541
963.2805084
963.224585
1012.086323
950.5264233
751.2377361
726.9515874
577.6871355
553.2610267
349.3569093
299.9921502
237.9292252
268.6829285
276.3732005
267.597549
287.251047
298.1833886
702.7315382
401.8343643
650.666112
613.7137845
564.7158261
564.6343794
564.5520366
564.526816
315.5490709
315.6219005
364.5839414
377.9372089
347.929999
323.4856029
347.7544288
328.6915346
307.8754289
271.2934269
267.9958243
252.6601612
239.8947087
239.5180347
378.4079719
464.5381149
573.7053947
496.5072694
545.6377202
409.2791116
213.1036804
232.4369632
361.2478514
350.9472813
312.0374107
362.0128216
410.8867862
596.3941695
546.5935431
570.6900987
522.0003194
546.1616349
472.9874075
496.9779664
484.6483037
532.4533962
481.8553393
528.1731167
490.5365957
585.179225
703.4112664
502.4670458
1049.726083
1012.582261
963.4847564
963.3458805
913.415093
963.0060652
962.9011293
962.8735661
1011.81228
950.4415683
751.5799059
727.3982819
577.8181257
553.1479084
349.3569098
299.9921507
287.7699527
296.675273
326.9556186
318.4909354
338.6408952
379.4873738
705.3494388
501.0351544
1048.696957
1011.758812
1006.785986
1065.898871
990.5524528
1056.700285
1070.367464
1067.103862
1097.443231
975.0000384
750.7443446
726.3990402
577.0180512
552.7257626
349.3569095
299.9921505
287.769953
308.8717602
315.8995322
320.3176607
321.3874052
377.6453073
684.9973758
504.5860464
1050.942503
1013.488609
964.1347342
964.0320939
915.4170148
965.9111545
965.1141499
963.8366084
1012.138064
942.2708698
751.7389395
727.5890573
578.1460519
553.6819287
349.3569099
299.9921506
287.7699527
317.4323813
325.1226736
309.8670774
315.5881723
350.9447711
694.4906956
501.0376048
1048.481369
1151.92937
1067.885219
1101.789364
1071.015572
1095.766472
1095.615202
1113.131987
1146.889051
1035.473181
762.2362367
726.2450652
576.7841828
552.3973623
349.3569098
299.9921508
287.7699527
287.7699526
287.7699527
294.7660118
335.2844529
377.5191062
691.5187764
500.5280721
1155.506173
1144.917936
1153.99135
1215.297734
1238.985101
1310.865361
1313.049896
1263.788533
1219.471795
1083.120571
843.1330849
810.921167
669.126707
635.7221667
349.3569095
299.9921505
237.9292258
237.9292259
237.9292256
237.9292255
250.1514234
274.5973088
723.7336721
599.1502243
798.7904597
770.1390912
730.2622385
764.2984208
765.5163205
763.9105443
506.0841251
508.811668
573.8965398
576.1165482
347.9299988
323.4856037
323.4856035
299.042201
274.5958191
250.1514233
274.2271279
274.5675314
